timestamp,temp_c,humidity_pct,light_raw,sound_avg,sound_amplitude,pir_triggered,accel_x,accel_y,accel_z,accel_magnitude
2026-03-02 6:50:00,19.5,52,3644,206,13,0,-9.345,-0.002,2.572,9.693
2026-03-02 6:51:00,19.5,52,3629,206,14,0,-9.336,-0.002,2.577,9.685
2026-03-02 6:52:00,19.5,51,3624,206,12,0,-9.434,0.034,2.383,9.73
2026-03-02 6:53:00,19.5,51,3612,206,18,0,-9.405,0.026,2.395,9.705
2026-03-02 6:54:00,19.5,51,3597,206,13,0,-9.405,-0.014,2.323,9.688
2026-03-02 6:55:00,19.5,51,3579,206,12,0,-9.369,-0.007,2.383,9.668
2026-03-02 6:56:00,19.5,52,3564,206,14,0,-9.42,0.036,2.402,9.721
2026-03-02 6:57:00,19.5,52,3547,206,15,0,-9.417,0.017,2.405,9.719
2026-03-02 6:58:00,19.5,52,3542,206,14,0,-9.444,0.043,2.421,9.749
2026-03-02 6:59:00,19.5,52,3531,206,23,0,-9.422,0.034,2.369,9.715
2026-03-02 7:00:00,19.5,52,3526,206,11,1,-9.41,-0.007,2.457,9.726
2026-03-02 7:01:00,19.5,52,3513,206,14,1,-9.439,0,2.431,9.747
2026-03-02 7:02:00,19.5,52,3485,206,14,1,-9.444,0.005,2.409,9.746
2026-03-02 7:03:00,19.5,52,3477,206,14,0,-9.365,0.01,2.395,9.666
2026-03-02 7:04:00,19.5,52,3461,206,14,0,-9.384,0.01,2.441,9.696
2026-03-02 7:05:00,19.5,52,3439,206,12,0,-9.398,0,2.407,9.701
2026-03-02 7:06:00,19.6,52,3426,206,11,0,-9.403,0.029,2.424,9.71
2026-03-02 7:07:00,19.6,52,3412,206,14,0,-9.4,-0.002,2.383,9.698
2026-03-02 7:08:00,19.6,51,3398,206,15,0,-9.388,0.055,2.388,9.688
2026-03-02 7:09:00,19.6,51,3379,207,11,0,-9.398,0.041,2.402,9.7
2026-03-02 7:10:00,19.6,51,3359,206,24,0,-9.441,0,2.402,9.742
2026-03-02 7:11:00,19.6,51,3352,206,14,0,-9.388,0.031,2.431,9.698
2026-03-02 7:12:00,19.6,51,3337,206,16,0,-9.42,0.024,2.424,9.726
2026-03-02 7:13:00,19.6,51,3320,206,14,0,-9.434,0.048,2.385,9.731
2026-03-02 7:14:00,19.6,51,3304,206,15,0,-9.441,0.022,2.397,9.741
2026-03-02 7:15:00,19.6,51,3293,206,16,0,-9.381,0.012,2.414,9.687
2026-03-02 7:16:00,19.6,51,3283,206,10,0,-9.405,0.017,2.474,9.725
2026-03-02 7:17:00,19.5,51,3270,206,13,0,-9.408,0.043,2.419,9.714
2026-03-02 7:18:00,19.5,51,3252,206,13,0,-9.388,0.019,2.397,9.69
2026-03-02 7:19:00,19.5,51,3214,206,11,0,-9.355,-0.084,2.644,9.722
2026-03-02 7:20:00,19.5,51,3196,206,25,0,-9.367,-0.098,2.682,9.744
2026-03-02 7:21:00,19.5,51,3181,207,15,0,-9.403,-0.089,2.632,9.765
2026-03-02 7:22:00,19.5,51,3171,206,14,0,-9.36,-0.091,2.539,9.698
2026-03-02 7:23:00,19.5,51,3159,207,10,0,-9.4,-0.069,2.529,9.735
2026-03-02 7:24:00,19.5,51,3147,206,17,0,-9.35,-0.072,2.63,9.713
2026-03-02 7:25:00,19.5,51,3132,206,15,0,-9.403,-0.086,2.601,9.756
2026-03-02 7:26:00,19.5,51,3123,206,12,0,-9.35,-0.105,2.625,9.712
2026-03-02 7:27:00,19.5,51,3111,206,14,0,-9.357,-0.053,2.548,9.698
2026-03-02 7:28:00,19.5,51,3097,207,13,0,-9.379,-0.062,2.594,9.731
2026-03-02 7:29:00,19.5,51,3090,206,12,0,-9.355,-0.065,2.582,9.705
2026-03-02 7:30:00,19.5,51,3081,206,21,0,-9.369,-0.067,2.579,9.718
2026-03-02 7:31:00,19.5,51,3064,206,13,0,-9.326,-0.05,2.757,9.725
2026-03-02 7:32:00,19.5,51,3065,206,16,0,-9.319,-0.055,2.802,9.731
2026-03-02 7:33:00,19.5,51,3056,207,18,0,-9.302,-0.105,2.805,9.716
2026-03-02 7:34:00,19.5,51,3054,207,20,0,-9.293,-0.072,2.805,9.707
2026-03-02 7:35:00,19.5,51,3051,206,14,0,-9.412,-0.436,2.225,9.682
2026-03-02 7:36:00,19.6,51,2953,206,13,0,-9.429,-0.474,2.182,9.69
2026-03-02 7:37:00,19.6,51,2876,206,24,0,-9.324,-0.333,2.805,9.742
2026-03-02 7:38:00,19.6,51,2867,206,12,0,-9.345,-0.304,2.838,9.772
2026-03-02 7:39:00,19.6,51,2856,207,18,0,-9.29,-0.275,2.709,9.681
2026-03-02 7:40:00,19.7,51,2854,206,14,0,-9.336,-0.158,2.704,9.721
2026-03-02 7:41:00,19.7,51,2847,206,14,0,-9.305,-0.168,2.618,9.667
2026-03-02 7:42:00,19.7,51,2840,206,11,0,-9.35,-0.132,2.726,9.74
2026-03-02 7:43:00,19.7,51,2874,206,24,1,-9.405,-0.12,2.443,9.718
2026-03-02 7:44:00,19.7,51,2899,206,10,0,-9.417,-0.28,2.29,9.696
2026-03-02 7:45:00,19.7,51,2870,206,13,0,-9.422,-0.256,2.292,9.7
2026-03-02 7:46:00,19.8,51,2811,206,14,0,-9.453,-0.218,2.306,9.733
2026-03-02 7:47:00,19.8,51,2811,206,12,0,-9.424,-0.251,2.316,9.708
2026-03-02 7:48:00,19.8,51,2799,207,14,0,-9.432,-0.225,2.299,9.71
2026-03-02 7:49:00,19.8,51,2732,206,13,0,-9.331,-0.357,2.757,9.736
2026-03-02 7:50:00,19.8,51,2701,206,10,0,-9.321,-0.433,2.697,9.713
2026-03-02 7:51:00,19.8,51,2695,206,14,0,-9.348,-0.369,2.723,9.743
2026-03-02 7:52:00,19.8,51,2665,206,14,1,-9.331,-0.378,2.68,9.716
2026-03-02 7:53:00,19.8,51,2631,206,12,0,-9.324,-0.376,2.658,9.703
2026-03-02 7:54:00,19.8,51,2611,206,14,0,-9.326,-0.311,2.563,9.677
2026-03-02 7:55:00,19.8,51,2599,206,15,0,-9.393,-0.314,2.649,9.765
2026-03-02 7:56:00,19.8,51,2581,206,16,0,-9.35,-0.326,2.611,9.713
2026-03-02 7:57:00,19.8,51,2581,206,14,0,-9.326,-0.29,2.62,9.692
2026-03-02 7:58:00,19.8,51,2615,206,14,0,-9.357,-0.35,2.635,9.727
2026-03-02 7:59:00,19.8,51,2584,206,12,0,-9.355,-0.333,2.656,9.73
2026-03-02 8:00:00,19.8,51,2623,206,14,0,-9.115,-0.304,3.394,9.731
2026-03-02 8:01:00,19.8,51,1418,206,18,1,-9.161,-0.328,3.365,9.765
2026-03-02 8:02:00,19.8,51,1407,206,14,0,-9.159,-0.285,3.377,9.765
2026-03-02 8:03:00,19.7,51,1453,206,13,1,-9.106,-0.283,3.322,9.697
2026-03-02 8:04:00,19.7,51,1369,206,13,1,-9.137,-0.311,3.329,9.73
2026-03-02 8:05:00,19.7,51,1213,206,18,1,-9.166,-0.285,3.331,9.757
2026-03-02 8:06:00,19.7,51,1227,206,14,0,-9.139,-0.304,3.363,9.743
2026-03-02 8:07:00,19.7,51,1291,207,12,0,-9.482,0.369,1.823,9.663
2026-03-02 8:08:00,19.7,51,1128,206,13,1,-9.594,0.156,1.399,9.697
2026-03-02 8:09:00,19.8,51,1115,206,17,1,-9.58,0.17,1.38,9.68
2026-03-02 8:10:00,19.9,51,1167,207,11,0,-9.659,0.366,1.439,9.773
2026-03-02 8:11:00,20,51,1228,206,11,0,-9.568,0.457,1.581,9.709
2026-03-02 8:12:00,20,51,1077,207,10,0,-9.662,0.029,1.03,9.716
2026-03-02 8:13:00,20,51,1190,207,14,1,-9.638,0.06,1.051,9.695
2026-03-02 8:14:00,20.1,51,1183,206,12,0,-9.64,0.067,1.027,9.695
2026-03-02 23:45:43,21.1,55,3339,206,14,1,-9.659,0.053,1.018,9.713
2026-03-02 23:46:43,21.1,55,3356,206,16,1,-9.611,0.101,1.054,9.669
2026-03-02 23:47:43,21.1,54,3351,206,12,0,-9.63,0.031,1.047,9.687
2026-03-02 23:48:43,21.2,54,3349,206,10,0,-9.657,0.046,1.027,9.711
2026-03-02 23:49:43,21.3,54,3359,206,15,1,-9.647,0.067,1.061,9.706
2026-03-02 23:50:43,21.5,53,3463,206,14,1,-9.652,0.05,1.128,9.718
2026-03-02 23:51:43,21.6,53,3477,206,11,0,-9.626,0.038,1.061,9.684
2026-03-02 23:52:43,21.6,53,3488,205,9,0,-9.642,0.091,1.042,9.699
2026-03-02 23:53:43,21.6,53,3499,205,14,0,-9.659,0.046,1.018,9.713
2026-03-02 23:54:43,21.6,53,3499,206,16,0,-9.633,0.331,1.221,9.716
2026-03-02 23:55:43,21.5,53,3480,205,12,0,-9.616,0.319,1.195,9.695
2026-03-02 23:56:43,21.3,54,3493,205,17,0,-9.638,0.316,1.181,9.715
2026-03-02 23:57:43,21.2,54,3485,206,10,0,-9.592,0.352,1.442,9.706
2026-03-02 23:58:43,21.1,54,3487,206,13,0,-9.57,0.39,1.478,9.692
2026-03-02 23:59:43,21.1,55,3494,205,13,0,-9.587,0.405,1.471,9.708
2026-03-03 0:00:43,21,55,3492,206,12,0,-9.645,0.338,1.389,9.75
2026-03-03 0:01:43,21,55,3495,206,10,0,-9.623,0.345,1.267,9.712
2026-03-03 0:02:43,21,55,3483,205,15,0,-9.623,0.352,1.308,9.718
2026-03-03 0:03:43,21,55,3497,206,23,0,-9.606,0.412,1.324,9.706
2026-03-03 0:04:43,20.9,55,3503,206,10,0,-9.633,0.331,1.159,9.708
2026-03-03 0:05:43,20.9,55,3513,206,13,0,-9.575,0.28,1.471,9.692
2026-03-03 0:06:43,20.9,55,3499,206,10,0,-9.582,0.35,1.432,9.695
2026-03-03 0:07:43,20.9,55,3478,206,16,0,-9.585,0.326,1.72,9.743
2026-03-03 0:08:43,20.9,55,3491,206,13,0,-9.566,0.335,1.691,9.72
2026-03-03 0:09:43,20.9,55,3486,206,21,0,-9.58,0.352,1.609,9.721
2026-03-03 0:10:43,20.9,55,3492,206,10,0,-9.58,0.338,1.559,9.712
2026-03-03 0:11:43,20.9,55,3491,206,12,0,-9.578,0.333,1.542,9.707
2026-03-03 0:12:43,20.8,55,3439,205,19,0,-9.484,0.225,2.031,9.702
2026-03-03 0:13:43,20.8,55,3508,205,11,0,-9.518,0.285,1.94,9.718
2026-03-03 0:14:43,20.8,55,3514,206,15,0,-9.515,0.237,2.081,9.743
2026-03-03 0:15:43,20.8,54,3483,205,16,0,-9.456,0.309,2.115,9.694
2026-03-03 0:16:43,20.8,54,3868,206,12,0,-9.575,0.005,1.643,9.715
2026-03-03 0:17:43,20.8,54,3863,206,11,0,-9.559,0.026,1.612,9.694
2026-03-03 0:18:43,20.8,54,3870,205,12,0,-9.566,0.024,1.609,9.7
2026-03-03 0:19:43,20.8,54,3870,205,11,0,-9.578,0.029,1.574,9.706
2026-03-03 0:20:43,20.8,54,3869,205,22,0,-9.568,-0.024,1.624,9.705
2026-03-03 0:21:43,20.8,54,3861,205,21,0,-9.563,-0.012,1.607,9.697
2026-03-03 0:22:43,20.8,54,3872,205,26,0,-9.561,0.01,1.583,9.691
2026-03-03 0:23:43,20.8,54,3871,205,12,0,-9.549,-0.017,1.636,9.688
2026-03-03 0:24:43,20.8,54,3866,206,10,0,-9.575,-0.007,1.574,9.704
2026-03-03 0:25:43,20.8,54,3876,205,14,0,-9.535,0.05,1.59,9.666
2026-03-03 0:26:43,20.8,54,3872,205,11,0,-9.575,-0.002,1.552,9.7
2026-03-03 0:27:43,20.8,54,3871,205,11,0,-9.573,-0.019,1.619,9.709
2026-03-03 0:28:43,20.7,54,3871,205,12,0,-9.563,-0.022,1.605,9.697
2026-03-03 0:29:43,20.7,54,3868,205,13,0,-9.57,-0.017,1.609,9.705
2026-03-03 0:30:43,20.7,54,3877,205,12,0,-9.573,0.055,1.602,9.706
2026-03-03 0:31:43,20.7,54,3871,205,22,0,-9.597,-0.034,1.679,9.743
2026-03-03 0:32:43,20.7,54,3871,206,12,0,-9.587,0.012,1.648,9.728
2026-03-03 0:33:43,20.7,54,3870,205,15,0,-9.57,0.012,1.581,9.7
2026-03-03 0:34:43,20.7,54,3870,206,13,0,-9.582,-0.05,1.657,9.725
2026-03-03 0:35:43,20.7,54,3865,205,22,0,-9.566,-0.005,1.574,9.694
2026-03-03 0:36:43,20.7,54,3871,205,13,0,-9.563,0.034,1.653,9.705
2026-03-03 0:37:43,20.7,54,3872,205,17,0,-9.556,0.031,1.619,9.692
2026-03-03 0:38:43,20.7,54,3872,205,13,0,-9.566,-0.029,1.638,9.705
2026-03-03 0:39:43,20.7,54,3869,206,11,0,-9.599,0.017,1.662,9.742
2026-03-03 0:40:43,20.7,54,3871,205,14,0,-9.585,0.014,1.66,9.728
2026-03-03 0:41:43,20.6,54,3865,205,13,0,-9.606,0.002,1.597,9.738
2026-03-03 0:42:43,20.6,54,3867,205,15,0,-9.578,-0.043,1.636,9.716
2026-03-03 0:43:43,20.6,54,3864,205,13,0,-9.618,0,1.597,9.75
2026-03-03 0:44:43,20.6,54,3871,205,15,0,-9.559,-0.012,1.638,9.698
2026-03-03 0:45:43,20.5,54,3868,205,15,0,-9.602,0.012,1.624,9.738
2026-03-03 0:46:43,20.5,54,3875,206,14,0,-9.58,0.022,1.595,9.712
2026-03-03 0:47:43,20.5,54,3871,205,13,0,-9.549,0.005,1.619,9.685
2026-03-03 0:48:43,20.5,54,3868,205,14,0,-9.561,-0.005,1.593,9.693
2026-03-03 0:49:43,20.5,54,3862,205,14,0,-9.566,0.012,1.605,9.699
2026-03-03 0:50:43,20.5,54,3867,205,18,0,-9.487,0.22,1.887,9.675
2026-03-03 0:51:43,20.5,54,3864,205,17,0,-9.53,0.158,1.969,9.732
2026-03-03 0:52:43,20.5,54,3864,205,15,0,-9.501,0.187,1.899,9.691
2026-03-03 0:53:43,20.5,54,3869,206,12,0,-9.523,0.189,1.971,9.726
2026-03-03 0:54:43,20.4,54,3865,205,23,0,-9.527,0.194,1.938,9.724
2026-03-03 0:55:43,20.4,54,3875,205,12,0,-9.503,0.175,1.964,9.706
2026-03-03 0:56:43,20.4,54,3871,205,16,0,-9.47,0.247,2.247,9.736
2026-03-03 0:57:43,20.4,54,3871,206,13,0,-9.491,0.192,2.136,9.731
2026-03-03 0:58:43,20.4,54,3871,206,12,0,-9.496,0.022,2.053,9.716
2026-03-03 0:59:43,20.4,54,3661,206,13,1,-9.42,0.139,2.302,9.698
2026-03-03 1:00:43,20.4,54,3666,205,14,1,-9.436,0.137,2.266,9.706
2026-03-03 1:01:43,20.4,54,3669,205,11,0,-9.463,0.134,2.273,9.733
2026-03-03 1:02:43,20.4,54,3665,206,12,0,-9.427,0.141,2.333,9.712
2026-03-03 1:03:43,20.5,54,3751,205,14,1,-9.4,0.129,2.297,9.678
2026-03-03 1:04:43,20.6,54,3655,205,12,0,-9.451,0.129,2.311,9.73
2026-03-03 1:05:43,20.8,53,3867,205,20,1,-9.42,0.074,2.297,9.696
2026-03-03 1:06:43,20.9,53,3868,205,11,0,-9.456,0.129,2.28,9.727
2026-03-03 1:07:43,21,53,3871,205,10,0,-9.429,0.091,2.268,9.699
2026-03-03 1:08:43,21,53,3868,205,14,0,-9.451,0.125,2.292,9.726
2026-03-03 1:09:43,21,53,3870,206,13,0,-9.412,0.108,2.29,9.688
2026-03-03 1:10:43,20.9,53,3861,205,16,0,-9.439,0.129,2.282,9.712
2026-03-03 1:11:43,20.8,53,3871,205,18,0,-9.429,0.086,2.285,9.702
2026-03-03 1:12:43,20.7,53,3871,205,16,0,-9.487,0.148,2.323,9.768
2026-03-03 1:13:43,20.7,53,3869,205,12,0,-9.441,0.12,2.278,9.713
2026-03-03 1:14:43,20.6,53,3876,205,15,0,-9.446,0.077,2.29,9.72
2026-03-03 1:15:43,20.6,53,3865,205,13,0,-9.47,0.151,2.239,9.732
2026-03-03 1:16:43,20.5,53,3871,205,26,0,-9.396,0.086,2.273,9.667
2026-03-03 1:17:43,20.5,53,3868,205,16,0,-9.448,0.117,2.316,9.729
2026-03-03 1:18:43,20.5,53,3866,206,14,0,-9.439,0.089,2.187,9.689
2026-03-03 1:19:43,20.4,54,3868,205,12,0,-9.429,0.093,2.285,9.703
2026-03-03 1:20:43,20.4,54,3871,205,16,0,-9.453,0.134,2.33,9.737
2026-03-03 1:21:43,20.4,54,3867,205,18,0,-9.427,0.098,2.259,9.694
2026-03-03 1:22:43,20.4,54,3869,206,15,0,-9.501,0.089,2.23,9.76
2026-03-03 1:23:43,20.4,54,3876,205,13,0,-9.436,0.086,2.256,9.703
2026-03-03 1:24:43,20.4,54,3870,205,11,0,-9.424,0.105,2.282,9.697
2026-03-03 1:25:43,20.4,54,3871,206,20,0,-9.446,0.089,2.239,9.708
2026-03-03 1:26:43,20.4,54,3870,205,26,0,-9.42,0.125,2.287,9.694
2026-03-03 1:27:43,20.4,54,3870,205,15,0,-9.448,0.129,2.285,9.722
2026-03-03 1:28:43,20.4,54,3869,205,15,0,-9.468,0.091,2.273,9.737
2026-03-03 1:29:43,20.4,54,3863,205,25,0,-9.427,0.137,2.28,9.7
2026-03-03 1:30:43,20.4,54,3868,205,11,0,-9.487,0.125,2.287,9.759
2026-03-03 1:31:43,20.4,54,3870,206,12,0,-9.41,0.105,2.292,9.686
2026-03-03 1:32:43,20.4,54,3868,205,11,0,-9.427,0.151,2.299,9.704
2026-03-03 1:33:43,20.4,54,3869,206,13,0,-9.441,0.06,2.304,9.718
2026-03-03 1:34:43,20.4,54,3876,206,11,0,-9.446,0.077,2.247,9.71
2026-03-03 1:35:43,20.5,54,3867,205,15,0,-9.47,0.089,2.225,9.728
2026-03-03 1:36:43,20.5,54,3875,205,14,0,-9.444,0.117,2.275,9.714
2026-03-03 1:37:43,20.5,54,3868,206,10,0,-9.441,0.148,2.242,9.705
2026-03-03 1:38:43,20.5,54,3867,206,13,0,-9.46,0.084,2.249,9.724
2026-03-03 1:39:43,20.5,54,3870,205,27,0,-9.47,0.125,2.318,9.75
2026-03-03 1:40:43,20.4,54,3868,205,14,0,-9.484,0.172,2.218,9.742
2026-03-03 1:41:43,20.4,54,3875,206,15,0,-9.432,0.117,2.268,9.701
2026-03-03 1:42:43,20.4,54,3871,206,11,0,-9.439,0.072,2.282,9.711
2026-03-03 1:43:43,20.3,54,3867,205,12,0,-9.436,0.05,2.28,9.708
2026-03-03 1:44:43,20.3,54,3867,205,17,0,-9.487,0.084,2.259,9.752
2026-03-03 1:45:43,20.3,54,3870,205,14,0,-9.444,0.096,2.263,9.711
2026-03-03 1:46:43,20.3,54,3871,205,12,0,-9.456,0.089,2.259,9.722
2026-03-03 1:47:43,20.3,54,3864,205,14,0,-9.429,0.096,2.251,9.695
2026-03-03 1:48:43,20.3,54,3865,206,18,0,-9.434,0.086,2.268,9.703
2026-03-03 1:49:43,20.3,54,3865,205,12,0,-9.46,0.072,2.333,9.744
2026-03-03 1:50:43,20.3,54,3863,205,14,0,-9.412,0.089,2.261,9.681
2026-03-03 1:51:43,20.2,54,3864,205,16,0,-9.451,0.081,2.266,9.719
2026-03-03 1:52:43,20.2,54,3865,206,22,0,-9.456,0.108,2.261,9.723
2026-03-03 1:53:43,20.2,54,3871,205,10,0,-9.468,0.069,2.292,9.741
2026-03-03 1:54:43,20.2,54,3868,206,14,0,-9.484,0.125,2.251,9.749
2026-03-03 1:55:43,20.2,54,3875,205,29,0,-9.453,0.139,2.235,9.715
2026-03-03 1:56:43,20.2,54,3875,205,9,0,-9.439,0.091,2.29,9.713
2026-03-03 1:57:43,20.2,54,3871,206,12,0,-9.458,0.079,2.299,9.734
2026-03-03 1:58:43,20.1,54,3864,205,14,0,-9.451,0.091,2.282,9.723
2026-03-03 1:59:43,20.1,54,3866,205,22,0,-9.446,0.077,2.318,9.727
2026-03-03 2:00:43,20.1,54,3869,205,12,0,-9.451,0.089,2.299,9.727
2026-03-03 2:01:43,20.1,54,3864,205,12,0,-9.451,0.089,2.275,9.721
2026-03-03 2:02:43,20.1,54,3864,205,16,0,-9.439,0.077,2.263,9.707
2026-03-03 2:03:43,20.1,54,3871,205,13,0,-9.487,0.122,2.215,9.743
2026-03-03 2:04:43,20.1,54,3862,205,12,0,-9.453,0.117,2.156,9.696
2026-03-03 2:05:43,20.1,54,3866,205,12,0,-9.432,0.103,2.259,9.699
2026-03-03 2:06:43,20.1,54,3875,206,15,0,-9.424,0.101,2.278,9.696
2026-03-03 2:07:43,20.1,54,3867,205,14,0,-9.436,0.084,2.285,9.709
2026-03-03 2:08:43,20.1,54,3870,205,12,0,-9.46,0.081,2.182,9.709
2026-03-03 2:09:43,20.1,54,3868,206,12,0,-9.475,0.05,2.299,9.75
2026-03-03 2:10:43,20.1,54,3867,205,24,0,-9.491,0.055,2.273,9.76
2026-03-03 2:11:43,20.1,54,3876,205,20,0,-9.422,0.081,2.294,9.698
2026-03-03 2:12:43,20.1,54,3868,206,16,0,-9.468,0.067,2.326,9.749
2026-03-03 2:13:43,20.1,54,3867,205,14,0,-9.477,0.089,2.232,9.737
2026-03-03 2:14:43,20.1,54,3875,205,15,0,-9.456,0.108,2.292,9.73
2026-03-03 2:15:43,20.1,54,3863,205,24,0,-9.47,0.108,2.194,9.721
2026-03-03 2:16:43,20.2,54,3861,205,12,0,-9.441,0.151,2.352,9.731
2026-03-03 2:17:43,20.2,54,3866,205,14,0,-9.432,0.091,2.177,9.68
2026-03-03 2:18:43,20.2,54,3868,205,12,0,-9.468,-0.043,1.909,9.658
2026-03-03 2:19:43,20.2,54,3865,205,13,0,-9.523,-0.069,1.935,9.717
2026-03-03 2:20:43,20.2,54,3867,205,12,0,-9.501,-0.093,1.882,9.686
2026-03-03 2:21:43,20.2,54,3868,205,21,0,-9.499,-0.069,1.938,9.694
2026-03-03 2:22:43,20.3,54,3871,205,12,0,-9.472,-0.046,1.938,9.669
2026-03-03 2:23:43,20.3,54,3869,205,14,0,-9.479,-0.093,1.887,9.666
2026-03-03 2:24:43,20.3,54,3875,205,14,0,-9.511,-0.05,1.947,9.708
2026-03-03 2:25:43,20.3,54,3869,206,21,0,-9.518,-0.065,2,9.726
2026-03-03 2:26:43,20.3,54,3875,205,16,0,-9.513,-0.065,1.928,9.707
2026-03-03 2:27:43,20.2,54,3868,205,18,0,-9.477,-0.089,1.988,9.684
2026-03-03 2:28:43,20.2,54,3875,206,13,0,-9.468,-0.06,1.911,9.659
2026-03-03 2:29:43,20.3,54,3870,206,12,0,-9.527,-0.065,1.899,9.715
2026-03-03 2:30:43,20.3,54,3863,205,10,0,-9.511,-0.089,1.918,9.703
2026-03-03 2:31:43,20.3,54,3875,205,10,0,-9.513,-0.062,1.926,9.706
2026-03-03 2:32:43,20.3,54,3866,206,9,0,-9.503,-0.072,1.923,9.696
2026-03-03 2:33:43,20.3,53,3868,206,13,0,-9.499,-0.091,1.94,9.695
2026-03-03 2:34:43,20.3,53,3878,205,13,0,-9.52,-0.089,1.921,9.712
2026-03-03 2:35:43,20.3,53,3871,205,12,0,-9.491,-0.077,1.978,9.696
2026-03-03 2:36:43,20.3,53,3870,206,13,0,-9.465,-0.077,1.909,9.656
2026-03-03 2:37:43,20.4,53,3868,206,12,0,-9.52,-0.077,1.959,9.72
2026-03-03 2:38:43,20.4,53,3868,205,13,0,-9.508,-0.072,1.902,9.697
2026-03-03 2:39:43,20.4,53,3875,206,18,0,-9.556,-0.11,1.902,9.744
2026-03-03 2:40:43,20.4,53,3868,205,15,0,-9.513,-0.117,1.897,9.701
2026-03-03 2:41:43,20.4,53,3865,206,12,0,-9.535,-0.069,1.878,9.718
2026-03-03 2:42:43,20.4,53,3868,205,13,0,-9.487,-0.093,1.921,9.68
2026-03-03 2:43:43,20.4,53,3869,205,16,0,-9.439,-0.072,1.938,9.636
2026-03-03 2:44:43,20.4,53,3860,205,14,0,-9.523,-0.072,1.928,9.716
2026-03-03 2:45:43,20.5,53,3864,205,14,0,-9.537,-0.084,1.918,9.728
2026-03-03 2:46:43,20.5,53,3869,205,15,0,-9.475,-0.093,1.904,9.665
2026-03-03 2:47:43,20.5,53,3862,205,11,0,-9.544,-0.074,1.875,9.727
2026-03-03 2:48:43,20.6,53,3861,205,18,0,-9.52,-0.067,1.947,9.718
2026-03-03 2:49:43,20.6,53,3871,205,12,0,-9.511,-0.105,1.981,9.715
2026-03-03 2:50:43,20.6,52,3871,205,13,0,-9.484,-0.05,1.921,9.677
2026-03-03 2:51:43,20.6,52,3872,205,14,0,-9.477,-0.091,1.928,9.672
2026-03-03 2:52:43,20.6,52,3871,205,11,0,-9.458,0.06,2.153,9.7
2026-03-03 2:53:43,20.6,52,3868,205,14,0,-9.468,0.034,2.22,9.724
2026-03-03 2:54:43,20.6,52,3868,205,17,0,-9.487,0.034,2.1,9.716
2026-03-03 2:55:43,20.6,52,3872,206,11,0,-9.465,0.043,2.182,9.713
2026-03-03 2:56:43,20.6,52,3865,205,22,0,-9.456,0.007,2.215,9.712
2026-03-03 2:57:43,20.6,52,3872,206,12,0,-9.441,0.055,2.177,9.689
2026-03-03 2:58:43,20.7,52,3865,205,14,0,-9.47,0.086,2.153,9.712
2026-03-03 2:59:43,20.7,52,3871,205,15,0,-9.463,0.043,2.199,9.715
2026-03-03 3:00:43,20.7,52,3863,205,11,0,-9.465,0.002,2.184,9.714
2026-03-03 3:01:43,20.7,52,3869,205,11,0,-9.458,0.019,2.146,9.698
2026-03-03 3:02:43,20.7,52,3862,205,16,0,-9.432,0.043,2.292,9.706
2026-03-03 3:03:43,20.7,52,3878,205,12,0,-9.453,0.026,2.232,9.713
2026-03-03 3:04:43,20.7,52,3868,205,12,0,-9.479,0.043,2.244,9.742
2026-03-03 3:05:43,20.8,52,3868,205,12,0,-9.484,0.036,2.261,9.75
2026-03-03 3:06:43,20.7,52,3865,205,12,0,-9.429,0.043,2.23,9.689
2026-03-03 3:07:43,20.7,52,3866,205,14,0,-9.439,0.038,2.292,9.713
2026-03-03 3:08:43,20.8,52,3871,205,14,0,-9.499,0.022,2.256,9.763
2026-03-03 3:09:43,20.8,52,3877,205,27,0,-9.451,0.034,2.225,9.709
2026-03-03 3:10:43,20.8,52,3867,205,13,0,-9.441,0.057,2.268,9.71
2026-03-03 3:11:43,20.8,52,3875,205,11,0,-9.427,0.041,2.285,9.7
2026-03-03 3:12:43,20.8,52,3871,205,26,0,-9.441,0.065,2.251,9.706
2026-03-03 3:13:43,20.8,52,3862,206,16,0,-9.475,0.036,2.237,9.735
2026-03-03 3:14:43,20.8,52,3868,205,15,0,-9.465,0.022,2.34,9.75
2026-03-03 3:15:43,20.8,52,3872,205,26,0,-9.496,0.072,2.256,9.761
2026-03-03 3:16:43,20.8,52,3871,205,26,0,-9.463,0.036,2.294,9.737
2026-03-03 3:17:43,20.8,52,3875,205,12,0,-9.47,0.026,2.261,9.736
2026-03-03 3:18:43,20.9,52,3871,205,13,0,-9.46,0.05,2.244,9.723
2026-03-03 3:19:43,20.9,52,3871,206,19,0,-9.429,0.053,2.235,9.69
2026-03-03 3:20:43,20.9,52,3865,206,15,0,-9.458,0.029,2.287,9.731
2026-03-03 3:21:43,20.9,52,3876,206,13,0,-9.496,0.046,2.268,9.763
2026-03-03 3:22:43,20.9,52,3865,206,10,0,-9.472,0.046,2.278,9.742
2026-03-03 3:23:43,20.9,52,3863,206,12,0,-9.439,0.053,2.297,9.714
2026-03-03 3:24:43,20.9,52,3872,205,13,0,-9.456,0.055,2.28,9.727
2026-03-03 3:25:43,20.9,52,3876,206,14,0,-9.439,0.017,2.28,9.71
2026-03-03 3:26:43,20.9,52,3877,206,13,0,-9.432,0.072,2.256,9.698
2026-03-03 3:27:43,20.9,52,3876,205,14,0,-9.408,0.069,2.302,9.685
